Pallet: "pallet_staking", Extrinsic: "submit_solution_better", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,a,w,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
1980,2000,500,100,96615728,12793,2106,16406,2,2
1980,2000,500,100,101591770,12163,2106,16406,2,2
1980,2000,500,100,96174737,10727,2106,16406,2,2
1990,2000,500,100,93525516,11770,2106,16406,2,2
1990,2000,500,100,95338573,11960,2106,16406,2,2
1990,2000,500,100,100760334,10609,2106,16406,2,2
1990,2000,500,100,94725636,9991,2106,16406,2,2
1990,2000,500,100,94614503,11034,2106,16406,2,2
2000,2000,500,100,103536222,22581,2106,16406,2,2
2000,2000,500,100,121338979,11925,2106,16406,2,2
2000,2000,500,100,94964468,19347,2106,16406,2,2
2000,2000,500,100,96330610,11551,2106,16406,2,2
2000,2000,500,100,97966496,13350,2106,16406,2,2
2000,1000,500,100,95382575,12417,2106,16406,2,2
2000,1000,500,100,95132211,12093,2106,16406,2,2
2000,1000,500,100,94263570,11760,2106,16406,2,2
2000,1000,500,100,96123190,11603,2106,16406,2,2
2000,1000,500,100,95062183,12615,2106,16406,2,2
2000,1010,500,100,95495349,27650,2106,16406,2,2
2000,1010,500,100,94347532,12000,2106,16406,2,2
2000,1010,500,100,98490486,10751,2106,16406,2,2
2000,1010,500,100,96631255,9635,2106,16406,2,2
2000,1010,500,100,98370261,11716,2106,16406,2,2
2000,1020,500,100,102069409,11986,2106,16406,2,2
2000,1020,500,100,96561460,10524,2106,16406,2,2
2000,1020,500,100,93439061,11591,2106,16406,2,2
2000,1020,500,100,96375589,12711,2106,16406,2,2
2000,1020,500,100,97670279,11667,2106,16406,2,2
2000,1030,500,100,93864362,11208,2106,16406,2,2
2000,1030,500,100,98318633,11425,2106,16406,2,2
2000,1030,500,100,92594390,11819,2106,16406,2,2
2000,1030,500,100,94844478,11262,2106,16406,2,2
2000,1030,500,100,92930743,12470,2106,16406,2,2
2000,1040,500,100,92157878,10101,2106,16406,2,2
2000,1040,500,100,93696881,10211,2106,16406,2,2
2000,1040,500,100,93377733,9917,2106,16406,2,2
2000,1040,500,100,103209932,12901,2106,16406,2,2
2000,1040,500,100,94909459,10170,2106,16406,2,2
2000,1050,500,100,95577552,12302,2106,16406,2,2
2000,1050,500,100,95097572,10929,2106,16406,2,2
2000,1050,500,100,97800384,12467,2106,16406,2,2
2000,1050,500,100,93687797,11836,2106,16406,2,2
2000,1050,500,100,93465279,12172,2106,16406,2,2
2000,1060,500,100,93424893,9987,2106,16406,2,2
2000,1060,500,100,100580755,11292,2106,16406,2,2
2000,1060,500,100,100542898,11660,2106,16406,2,2
2000,1060,500,100,95342285,14415,2106,16406,2,2
2000,1060,500,100,95436430,19006,2106,16406,2,2
2000,1070,500,100,99587778,12197,2106,16406,2,2
2000,1070,500,100,94221998,10669,2106,16406,2,2
2000,1070,500,100,101003736,12022,2106,16406,2,2
2000,1070,500,100,99995531,11083,2106,16406,2,2
2000,1070,500,100,103964442,12824,2106,16406,2,2
2000,1080,500,100,96828644,24064,2106,16406,2,2
2000,1080,500,100,94689044,11968,2106,16406,2,2
2000,1080,500,100,94720667,10964,2106,16406,2,2
2000,1080,500,100,92149286,11449,2106,16406,2,2
2000,1080,500,100,97013810,12208,2106,16406,2,2
2000,1090,500,100,92381190,11327,2106,16406,2,2
2000,1090,500,100,94047460,11299,2106,16406,2,2
2000,1090,500,100,94444419,11816,2106,16406,2,2
2000,1090,500,100,99373581,12532,2106,16406,2,2
2000,1090,500,100,96747545,12160,2106,16406,2,2
2000,1100,500,100,95412522,11547,2106,16406,2,2
2000,1100,500,100,95892309,12890,2106,16406,2,2
2000,1100,500,100,97985285,12540,2106,16406,2,2
2000,1100,500,100,93690607,10869,2106,16406,2,2
2000,1100,500,100,99370044,11876,2106,16406,2,2
2000,1110,500,100,96544928,12845,2106,16406,2,2
2000,1110,500,100,96996822,12618,2106,16406,2,2
2000,1110,500,100,97360024,26716,2106,16406,2,2
2000,1110,500,100,94985593,10913,2106,16406,2,2
2000,1110,500,100,97107193,11357,2106,16406,2,2
2000,1120,500,100,96422104,11250,2106,16406,2,2
2000,1120,500,100,94547421,12061,2106,16406,2,2
2000,1120,500,100,100779025,13256,2106,16406,2,2
2000,1120,500,100,99050569,12927,2106,16406,2,2
2000,1120,500,100,94758436,11943,2106,16406,2,2
2000,1130,500,100,98272284,12797,2106,16406,2,2
2000,1130,500,100,97070709,11975,2106,16406,2,2
2000,1130,500,100,99720786,10363,2106,16406,2,2
2000,1130,500,100,97368798,11203,2106,16406,2,2
2000,1130,500,100,98374329,10336,2106,16406,2,2
2000,1140,500,100,95418526,22078,2106,16406,2,2
2000,1140,500,100,95501691,27378,2106,16406,2,2
2000,1140,500,100,95479435,11589,2106,16406,2,2
2000,1140,500,100,93963112,11555,2106,16406,2,2
2000,1140,500,100,92193314,10219,2106,16406,2,2
2000,1150,500,100,95385868,10650,2106,16406,2,2
2000,1150,500,100,97771465,12512,2106,16406,2,2
2000,1150,500,100,94374145,11294,2106,16406,2,2
2000,1150,500,100,104422314,18636,2106,16406,2,2
2000,1150,500,100,95121952,12562,2106,16406,2,2
2000,1160,500,100,94718952,11091,2106,16406,2,2
2000,1160,500,100,94668099,13006,2106,16406,2,2
2000,1160,500,100,95563743,11568,2106,16406,2,2
2000,1160,500,100,92897288,10872,2106,16406,2,2
2000,1160,500,100,95193397,23503,2106,16406,2,2
2000,1170,500,100,96245824,12268,2106,16406,2,2
2000,1170,500,100,100541435,12719,2106,16406,2,2
2000,1170,500,100,96994241,11006,2106,16406,2,2
2000,1170,500,100,130562611,25027,2106,16406,2,2
2000,1170,500,100,96253417,11286,2106,16406,2,2
2000,1180,500,100,94213595,11499,2106,16406,2,2
2000,1180,500,100,95149030,11402,2106,16406,2,2
2000,1180,500,100,99809308,12073,2106,16406,2,2
2000,1180,500,100,98034499,12043,2106,16406,2,2
2000,1180,500,100,94760124,11216,2106,16406,2,2
2000,1190,500,100,99682647,13214,2106,16406,2,2
2000,1190,500,100,124203594,13537,2106,16406,2,2
2000,1190,500,100,96403990,12810,2106,16406,2,2
2000,1190,500,100,97410081,10238,2106,16406,2,2
2000,1190,500,100,100155464,22910,2106,16406,2,2
2000,1200,500,100,95850346,11013,2106,16406,2,2
2000,1200,500,100,103465417,11049,2106,16406,2,2
2000,1200,500,100,90961450,10882,2106,16406,2,2
2000,1200,500,100,95003195,11616,2106,16406,2,2
2000,1200,500,100,97664144,11197,2106,16406,2,2
2000,1210,500,100,100461861,11900,2106,16406,2,2
2000,1210,500,100,96265547,12351,2106,16406,2,2
2000,1210,500,100,101287308,10806,2106,16406,2,2
2000,1210,500,100,99836967,10528,2106,16406,2,2
2000,1210,500,100,95834690,12511,2106,16406,2,2
2000,1220,500,100,93711103,11019,2106,16406,2,2
2000,1220,500,100,96378154,12276,2106,16406,2,2
2000,1220,500,100,100046258,10794,2106,16406,2,2
2000,1220,500,100,94372296,11647,2106,16406,2,2
2000,1220,500,100,94037117,12005,2106,16406,2,2
2000,1230,500,100,93920594,11967,2106,16406,2,2
2000,1230,500,100,97032053,31635,2106,16406,2,2
2000,1230,500,100,95640334,10906,2106,16406,2,2
2000,1230,500,100,95667856,12397,2106,16406,2,2
2000,1230,500,100,90810960,19728,2106,16406,2,2
2000,1240,500,100,92935162,11668,2106,16406,2,2
2000,1240,500,100,97122358,11603,2106,16406,2,2
2000,1240,500,100,96840432,10905,2106,16406,2,2
2000,1240,500,100,93654719,13468,2106,16406,2,2
2000,1240,500,100,103727396,14271,2106,16406,2,2
2000,1250,500,100,94062896,11812,2106,16406,2,2
2000,1250,500,100,97575900,12934,2106,16406,2,2
2000,1250,500,100,92244946,10372,2106,16406,2,2
2000,1250,500,100,99071596,12285,2106,16406,2,2
2000,1250,500,100,95368893,11700,2106,16406,2,2
2000,1260,500,100,93830445,12523,2106,16406,2,2
2000,1260,500,100,98160802,13984,2106,16406,2,2
2000,1260,500,100,94307929,11475,2106,16406,2,2
2000,1260,500,100,91393265,10709,2106,16406,2,2
2000,1260,500,100,94125553,25604,2106,16406,2,2
2000,1270,500,100,93431012,12619,2106,16406,2,2
2000,1270,500,100,91304825,10765,2106,16406,2,2
2000,1270,500,100,95104939,12684,2106,16406,2,2
2000,1270,500,100,133447173,16995,2106,16406,2,2
2000,1270,500,100,107760539,11692,2106,16406,2,2
2000,1280,500,100,95239472,11866,2106,16406,2,2
2000,1280,500,100,92928705,11289,2106,16406,2,2
2000,1280,500,100,94045714,13053,2106,16406,2,2
2000,1280,500,100,94369810,11959,2106,16406,2,2
2000,1280,500,100,96500737,11415,2106,16406,2,2
2000,1290,500,100,95375564,22428,2106,16406,2,2
2000,1290,500,100,96807345,11744,2106,16406,2,2
2000,1290,500,100,95382097,11245,2106,16406,2,2
2000,1290,500,100,93733049,10963,2106,16406,2,2
2000,1290,500,100,92109831,11500,2106,16406,2,2
2000,1300,500,100,93787863,12643,2106,16406,2,2
2000,1300,500,100,93642257,30070,2106,16406,2,2
2000,1300,500,100,94765486,12618,2106,16406,2,2
2000,1300,500,100,93462288,14565,2106,16406,2,2
2000,1300,500,100,93032004,10424,2106,16406,2,2
2000,1310,500,100,93332899,12140,2106,16406,2,2
2000,1310,500,100,95858776,11835,2106,16406,2,2
2000,1310,500,100,91970756,10697,2106,16406,2,2
2000,1310,500,100,100898363,11993,2106,16406,2,2
2000,1310,500,100,92285509,10549,2106,16406,2,2
2000,1320,500,100,93135683,11052,2106,16406,2,2
2000,1320,500,100,94803559,22626,2106,16406,2,2
2000,1320,500,100,99932544,13951,2106,16406,2,2
2000,1320,500,100,104225017,12856,2106,16406,2,2
2000,1320,500,100,94821112,11557,2106,16406,2,2
2000,1330,500,100,96848704,15143,2106,16406,2,2
2000,1330,500,100,95081912,12251,2106,16406,2,2
2000,1330,500,100,92226833,12515,2106,16406,2,2
2000,1330,500,100,101620979,11569,2106,16406,2,2
2000,1330,500,100,95725836,13541,2106,16406,2,2
2000,1340,500,100,93907856,9958,2106,16406,2,2
2000,1340,500,100,94477015,11558,2106,16406,2,2
2000,1340,500,100,102939315,12238,2106,16406,2,2
2000,1340,500,100,96757605,9514,2106,16406,2,2
2000,1340,500,100,98526231,12222,2106,16406,2,2
2000,1350,500,100,105970041,14600,2106,16406,2,2
2000,1350,500,100,93615709,12251,2106,16406,2,2
2000,1350,500,100,93130894,11896,2106,16406,2,2
2000,1350,500,100,95969719,13802,2106,16406,2,2
2000,1350,500,100,93815080,20092,2106,16406,2,2
2000,1360,500,100,96776904,10457,2106,16406,2,2
2000,1360,500,100,95099376,11544,2106,16406,2,2
2000,1360,500,100,95292462,11940,2106,16406,2,2
2000,1360,500,100,92777766,16708,2106,16406,2,2
2000,1360,500,100,95052312,12006,2106,16406,2,2
2000,1370,500,100,98592150,22774,2106,16406,2,2
2000,1370,500,100,94621103,9756,2106,16406,2,2
2000,1370,500,100,96353893,11108,2106,16406,2,2
2000,1370,500,100,96775268,15149,2106,16406,2,2
2000,1370,500,100,94300527,12520,2106,16406,2,2
2000,1380,500,100,91519381,12012,2106,16406,2,2
2000,1380,500,100,98060796,12090,2106,16406,2,2
2000,1380,500,100,95026921,16215,2106,16406,2,2
2000,1380,500,100,98391490,11042,2106,16406,2,2
2000,1380,500,100,96377667,11527,2106,16406,2,2
2000,1390,500,100,97806254,13583,2106,16406,2,2
2000,1390,500,100,96219445,14143,2106,16406,2,2
2000,1390,500,100,94551404,10866,2106,16406,2,2
2000,1390,500,100,104310379,11654,2106,16406,2,2
2000,1390,500,100,95250391,10641,2106,16406,2,2
2000,1400,500,100,95169565,14494,2106,16406,2,2
2000,1400,500,100,101481127,11565,2106,16406,2,2
2000,1400,500,100,97500842,10423,2106,16406,2,2
2000,1400,500,100,96172835,9913,2106,16406,2,2
2000,1400,500,100,95802815,11163,2106,16406,2,2
2000,1410,500,100,100415413,13002,2106,16406,2,2
2000,1410,500,100,94975615,9545,2106,16406,2,2
2000,1410,500,100,95656112,11702,2106,16406,2,2
2000,1410,500,100,95191286,11673,2106,16406,2,2
2000,1410,500,100,94882937,14481,2106,16406,2,2
2000,1420,500,100,94344812,11874,2106,16406,2,2
2000,1420,500,100,96023470,11616,2106,16406,2,2
2000,1420,500,100,93640386,12450,2106,16406,2,2
2000,1420,500,100,94805123,11119,2106,16406,2,2
2000,1420,500,100,112670547,14774,2106,16406,2,2
2000,1430,500,100,93993884,13410,2106,16406,2,2
2000,1430,500,100,92623577,10492,2106,16406,2,2
2000,1430,500,100,95776715,10751,2106,16406,2,2
2000,1430,500,100,95250891,11244,2106,16406,2,2
2000,1430,500,100,95286115,11997,2106,16406,2,2
2000,1440,500,100,92811595,11420,2106,16406,2,2
2000,1440,500,100,99090461,12054,2106,16406,2,2
2000,1440,500,100,97137094,13141,2106,16406,2,2
2000,1440,500,100,95648149,12736,2106,16406,2,2
2000,1440,500,100,95318238,13626,2106,16406,2,2
2000,1450,500,100,91930789,11958,2106,16406,2,2
2000,1450,500,100,101852372,12025,2106,16406,2,2
2000,1450,500,100,98681534,11255,2106,16406,2,2
2000,1450,500,100,93395663,11947,2106,16406,2,2
2000,1450,500,100,92497603,11721,2106,16406,2,2
2000,1460,500,100,99336375,12422,2106,16406,2,2
2000,1460,500,100,138802636,12673,2106,16406,2,2
2000,1460,500,100,97589996,12745,2106,16406,2,2
2000,1460,500,100,93348932,11446,2106,16406,2,2
2000,1460,500,100,100860198,12240,2106,16406,2,2
2000,1470,500,100,96489299,14240,2106,16406,2,2
2000,1470,500,100,98682823,14804,2106,16406,2,2
2000,1470,500,100,95635742,12683,2106,16406,2,2
2000,1470,500,100,94132880,12496,2106,16406,2,2
2000,1470,500,100,100459671,12407,2106,16406,2,2
2000,1480,500,100,96151819,11330,2106,16406,2,2
2000,1480,500,100,94181784,11650,2106,16406,2,2
2000,1480,500,100,96915123,17835,2106,16406,2,2
2000,1480,500,100,100817369,11655,2106,16406,2,2
2000,1480,500,100,94917707,13323,2106,16406,2,2
2000,1490,500,100,93946848,12644,2106,16406,2,2
2000,1490,500,100,92753768,12191,2106,16406,2,2
2000,1490,500,100,101012143,13266,2106,16406,2,2
2000,1490,500,100,97111535,9843,2106,16406,2,2
2000,1490,500,100,92420490,22075,2106,16406,2,2
2000,1500,500,100,98688371,11430,2106,16406,2,2
2000,1500,500,100,97063500,12187,2106,16406,2,2
2000,1500,500,100,91936409,11213,2106,16406,2,2
2000,1500,500,100,91457025,13569,2106,16406,2,2
2000,1500,500,100,95623429,11854,2106,16406,2,2
2000,1510,500,100,96761775,11507,2106,16406,2,2
2000,1510,500,100,93700835,12784,2106,16406,2,2
2000,1510,500,100,93776075,11153,2106,16406,2,2
2000,1510,500,100,93580584,10372,2106,16406,2,2
2000,1510,500,100,141066519,9223,2106,16406,2,2
2000,1520,500,100,93854437,11665,2106,16406,2,2
2000,1520,500,100,93988107,11934,2106,16406,2,2
2000,1520,500,100,92682407,11505,2106,16406,2,2
2000,1520,500,100,92878438,11893,2106,16406,2,2
2000,1520,500,100,93447616,12927,2106,16406,2,2
2000,1530,500,100,90977491,10755,2106,16406,2,2
2000,1530,500,100,90599877,11757,2106,16406,2,2
2000,1530,500,100,93646676,12597,2106,16406,2,2
2000,1530,500,100,98987391,11542,2106,16406,2,2
2000,1530,500,100,92913873,12382,2106,16406,2,2
2000,1540,500,100,92963752,11017,2106,16406,2,2
2000,1540,500,100,97416730,11642,2106,16406,2,2
2000,1540,500,100,94435657,10823,2106,16406,2,2
2000,1540,500,100,93701280,11326,2106,16406,2,2
2000,1540,500,100,93979342,12220,2106,16406,2,2
2000,1550,500,100,91104948,10385,2106,16406,2,2
2000,1550,500,100,99148557,11390,2106,16406,2,2
2000,1550,500,100,96443548,12049,2106,16406,2,2
2000,1550,500,100,92288313,11018,2106,16406,2,2
2000,1550,500,100,93426785,10415,2106,16406,2,2
2000,1560,500,100,97657349,10535,2106,16406,2,2
2000,1560,500,100,91341122,13373,2106,16406,2,2
2000,1560,500,100,92348651,11266,2106,16406,2,2
2000,1560,500,100,101032479,11304,2106,16406,2,2
2000,1560,500,100,102376951,11830,2106,16406,2,2
2000,1570,500,100,92585626,13143,2106,16406,2,2
2000,1570,500,100,98139480,10595,2106,16406,2,2
2000,1570,500,100,94851276,9899,2106,16406,2,2
2000,1570,500,100,94224340,10767,2106,16406,2,2
2000,1570,500,100,96267596,13033,2106,16406,2,2
2000,1580,500,100,94020543,11093,2106,16406,2,2
2000,1580,500,100,93414376,12798,2106,16406,2,2
2000,1580,500,100,96016739,10760,2106,16406,2,2
2000,1580,500,100,94102035,10692,2106,16406,2,2
2000,1580,500,100,95053638,11283,2106,16406,2,2
2000,1590,500,100,93741709,10743,2106,16406,2,2
2000,1590,500,100,93490421,12578,2106,16406,2,2
2000,1590,500,100,103545511,13056,2106,16406,2,2
2000,1590,500,100,96110335,11609,2106,16406,2,2
2000,1590,500,100,95993199,11053,2106,16406,2,2
2000,1600,500,100,95312693,12064,2106,16406,2,2
2000,1600,500,100,97521872,12411,2106,16406,2,2
2000,1600,500,100,97082123,12234,2106,16406,2,2
2000,1600,500,100,93524849,11632,2106,16406,2,2
2000,1600,500,100,94654462,22921,2106,16406,2,2
2000,1610,500,100,102103706,14004,2106,16406,2,2
2000,1610,500,100,95432396,26374,2106,16406,2,2
2000,1610,500,100,105442920,12249,2106,16406,2,2
2000,1610,500,100,94256017,11377,2106,16406,2,2
2000,1610,500,100,94243349,20026,2106,16406,2,2
2000,1620,500,100,93152250,11479,2106,16406,2,2
2000,1620,500,100,95740477,11887,2106,16406,2,2
2000,1620,500,100,91020008,11718,2106,16406,2,2
2000,1620,500,100,96355235,11677,2106,16406,2,2
2000,1620,500,100,97361132,11668,2106,16406,2,2
2000,1630,500,100,92543320,13741,2106,16406,2,2
2000,1630,500,100,94643945,10544,2106,16406,2,2
2000,1630,500,100,96604979,12735,2106,16406,2,2
2000,1630,500,100,96791685,12777,2106,16406,2,2
2000,1630,500,100,94117618,10977,2106,16406,2,2
2000,1640,500,100,94611321,12729,2106,16406,2,2
2000,1640,500,100,96716660,12893,2106,16406,2,2
2000,1640,500,100,95893125,11079,2106,16406,2,2
2000,1640,500,100,96254736,12215,2106,16406,2,2
2000,1640,500,100,95699379,12731,2106,16406,2,2
2000,1650,500,100,100509759,12653,2106,16406,2,2
2000,1650,500,100,100405160,13184,2106,16406,2,2
2000,1650,500,100,93678166,13573,2106,16406,2,2
2000,1650,500,100,93321893,10602,2106,16406,2,2
2000,1650,500,100,93054815,10829,2106,16406,2,2
2000,1660,500,100,96231592,14909,2106,16406,2,2
2000,1660,500,100,95960681,11327,2106,16406,2,2
2000,1660,500,100,94035327,28464,2106,16406,2,2
2000,1660,500,100,101091026,13152,2106,16406,2,2
2000,1660,500,100,97050247,11326,2106,16406,2,2
2000,1670,500,100,98302552,10542,2106,16406,2,2
2000,1670,500,100,93225381,12993,2106,16406,2,2
2000,1670,500,100,103920099,14210,2106,16406,2,2
2000,1670,500,100,101113866,11019,2106,16406,2,2
2000,1670,500,100,95246399,10408,2106,16406,2,2
2000,1680,500,100,97523841,12923,2106,16406,2,2
2000,1680,500,100,93854393,10645,2106,16406,2,2
2000,1680,500,100,93361896,12169,2106,16406,2,2
2000,1680,500,100,94308167,12492,2106,16406,2,2
2000,1680,500,100,106957289,12930,2106,16406,2,2
2000,1690,500,100,95278479,10629,2106,16406,2,2
2000,1690,500,100,93747910,11944,2106,16406,2,2
2000,1690,500,100,98041431,11237,2106,16406,2,2
2000,1690,500,100,99733680,11354,2106,16406,2,2
2000,1690,500,100,96601746,10890,2106,16406,2,2
2000,1700,500,100,99092572,21512,2106,16406,2,2
2000,1700,500,100,96558658,11781,2106,16406,2,2
2000,1700,500,100,104826312,13377,2106,16406,2,2
2000,1700,500,100,93522756,12222,2106,16406,2,2
2000,1700,500,100,95109591,13759,2106,16406,2,2
2000,1710,500,100,94915542,21523,2106,16406,2,2
2000,1710,500,100,98884383,12957,2106,16406,2,2
2000,1710,500,100,93634033,11306,2106,16406,2,2
2000,1710,500,100,92877011,12772,2106,16406,2,2
2000,1710,500,100,102025941,11328,2106,16406,2,2
2000,1720,500,100,95469789,11137,2106,16406,2,2
2000,1720,500,100,119252044,13456,2106,16406,2,2
2000,1720,500,100,97645247,11057,2106,16406,2,2
2000,1720,500,100,96596016,13603,2106,16406,2,2
2000,1720,500,100,95000417,12059,2106,16406,2,2
2000,1730,500,100,92337821,11764,2106,16406,2,2
2000,1730,500,100,92639458,11960,2106,16406,2,2
2000,1730,500,100,93478586,11425,2106,16406,2,2
2000,1730,500,100,94249391,11972,2106,16406,2,2
2000,1730,500,100,96663053,12644,2106,16406,2,2
2000,1740,500,100,102638719,16019,2106,16406,2,2
2000,1740,500,100,95142189,12817,2106,16406,2,2
2000,1740,500,100,94387121,12038,2106,16406,2,2
2000,1740,500,100,93160701,12074,2106,16406,2,2
2000,1740,500,100,98419541,12625,2106,16406,2,2
2000,1750,500,100,98224930,10611,2106,16406,2,2
2000,1750,500,100,104116894,10145,2106,16406,2,2
2000,1750,500,100,93873444,14524,2106,16406,2,2
2000,1750,500,100,97043201,16367,2106,16406,2,2
2000,1750,500,100,94202660,11724,2106,16406,2,2
2000,1760,500,100,101084500,11392,2106,16406,2,2
2000,1760,500,100,94695382,29398,2106,16406,2,2
2000,1760,500,100,96606165,12793,2106,16406,2,2
2000,1760,500,100,93260794,10642,2106,16406,2,2
2000,1760,500,100,93992591,11413,2106,16406,2,2
2000,1770,500,100,94229315,11525,2106,16406,2,2
2000,1770,500,100,94491181,12065,2106,16406,2,2
2000,1770,500,100,93680969,22129,2106,16406,2,2
2000,1770,500,100,97951976,12984,2106,16406,2,2
2000,1770,500,100,92579595,12509,2106,16406,2,2
2000,1780,500,100,91674780,10078,2106,16406,2,2
2000,1780,500,100,94047762,12277,2106,16406,2,2
2000,1780,500,100,97503426,11934,2106,16406,2,2
2000,1780,500,100,93515309,10820,2106,16406,2,2
2000,1780,500,100,98444076,10998,2106,16406,2,2
2000,1790,500,100,92997044,12468,2106,16406,2,2
2000,1790,500,100,92346021,18142,2106,16406,2,2
2000,1790,500,100,97620385,10950,2106,16406,2,2
2000,1790,500,100,99828052,11596,2106,16406,2,2
2000,1790,500,100,107964340,13293,2106,16406,2,2
2000,1800,500,100,93524554,14135,2106,16406,2,2
2000,1800,500,100,95794007,10948,2106,16406,2,2
2000,1800,500,100,97249406,22498,2106,16406,2,2
2000,1800,500,100,92946235,11178,2106,16406,2,2
2000,1800,500,100,99926038,10758,2106,16406,2,2
2000,1810,500,100,93844286,12881,2106,16406,2,2
2000,1810,500,100,91915365,11464,2106,16406,2,2
2000,1810,500,100,98301811,11030,2106,16406,2,2
2000,1810,500,100,92393644,12389,2106,16406,2,2
2000,1810,500,100,95106122,11931,2106,16406,2,2
2000,1820,500,100,105101521,12448,2106,16406,2,2
2000,1820,500,100,92571346,14344,2106,16406,2,2
2000,1820,500,100,100707353,12127,2106,16406,2,2
2000,1820,500,100,100792793,12537,2106,16406,2,2
2000,1820,500,100,103543751,12304,2106,16406,2,2
2000,1830,500,100,95604482,11782,2106,16406,2,2
2000,1830,500,100,98137528,11086,2106,16406,2,2
2000,1830,500,100,92707711,12076,2106,16406,2,2
2000,1830,500,100,94512586,11048,2106,16406,2,2
2000,1830,500,100,97980726,11059,2106,16406,2,2
2000,1840,500,100,97070607,10798,2106,16406,2,2
2000,1840,500,100,94808656,21084,2106,16406,2,2
2000,1840,500,100,95167994,12096,2106,16406,2,2
2000,1840,500,100,95694471,11461,2106,16406,2,2
2000,1840,500,100,96404383,12910,2106,16406,2,2
2000,1850,500,100,95430300,11144,2106,16406,2,2
2000,1850,500,100,92325881,11014,2106,16406,2,2
2000,1850,500,100,93827600,10812,2106,16406,2,2
2000,1850,500,100,96874547,10481,2106,16406,2,2
2000,1850,500,100,93125800,10438,2106,16406,2,2
2000,1860,500,100,92458259,11984,2106,16406,2,2
2000,1860,500,100,93802574,10710,2106,16406,2,2
2000,1860,500,100,91791415,11965,2106,16406,2,2
2000,1860,500,100,95152002,12025,2106,16406,2,2
2000,1860,500,100,100221955,12112,2106,16406,2,2
2000,1870,500,100,92862548,11776,2106,16406,2,2
2000,1870,500,100,106870769,13642,2106,16406,2,2
2000,1870,500,100,94959282,11993,2106,16406,2,2
2000,1870,500,100,99198615,12821,2106,16406,2,2
2000,1870,500,100,94379617,12019,2106,16406,2,2
2000,1880,500,100,93559456,9667,2106,16406,2,2
2000,1880,500,100,92450810,11560,2106,16406,2,2
2000,1880,500,100,95658910,12580,2106,16406,2,2
2000,1880,500,100,100203073,11483,2106,16406,2,2
2000,1880,500,100,92940450,11262,2106,16406,2,2
2000,1890,500,100,97965790,10686,2106,16406,2,2
2000,1890,500,100,102427328,13377,2106,16406,2,2
2000,1890,500,100,94351409,11052,2106,16406,2,2
2000,1890,500,100,93948104,11264,2106,16406,2,2
2000,1890,500,100,105650747,16700,2106,16406,2,2
2000,1900,500,100,93256971,11581,2106,16406,2,2
2000,1900,500,100,97348547,21536,2106,16406,2,2
2000,1900,500,100,92743623,11836,2106,16406,2,2
2000,1900,500,100,94664980,12331,2106,16406,2,2
2000,1900,500,100,93538337,11915,2106,16406,2,2
2000,1910,500,100,98933615,24441,2106,16406,2,2
2000,1910,500,100,154355609,11351,2106,16406,2,2
2000,1910,500,100,94837032,22058,2106,16406,2,2
2000,1910,500,100,96312354,10133,2106,16406,2,2
2000,1910,500,100,94296586,10600,2106,16406,2,2
2000,1920,500,100,91871940,11919,2106,16406,2,2
2000,1920,500,100,92480126,10201,2106,16406,2,2
2000,1920,500,100,93952588,10901,2106,16406,2,2
2000,1920,500,100,96732992,13839,2106,16406,2,2
2000,1920,500,100,94855075,11520,2106,16406,2,2
2000,1930,500,100,96476990,12817,2106,16406,2,2
2000,1930,500,100,98974876,11563,2106,16406,2,2
2000,1930,500,100,91920545,11832,2106,16406,2,2
2000,1930,500,100,95686962,13030,2106,16406,2,2
2000,1930,500,100,92408741,12070,2106,16406,2,2
2000,1940,500,100,98988297,25709,2106,16406,2,2
2000,1940,500,100,94970844,11772,2106,16406,2,2
2000,1940,500,100,92993835,11906,2106,16406,2,2
2000,1940,500,100,92273009,12299,2106,16406,2,2
2000,1940,500,100,96456832,12807,2106,16406,2,2
2000,1950,500,100,91994531,11372,2106,16406,2,2
2000,1950,500,100,93384322,11173,2106,16406,2,2
2000,1950,500,100,92898121,11076,2106,16406,2,2
2000,1950,500,100,93525294,11482,2106,16406,2,2
2000,1950,500,100,93390524,11800,2106,16406,2,2
2000,1960,500,100,100446990,12246,2106,16406,2,2
2000,1960,500,100,93980027,20531,2106,16406,2,2
2000,1960,500,100,91036028,10185,2106,16406,2,2
2000,1960,500,100,93276055,12650,2106,16406,2,2
2000,1960,500,100,99867553,13711,2106,16406,2,2
2000,1970,500,100,96376301,11429,2106,16406,2,2
2000,1970,500,100,94378447,11076,2106,16406,2,2
2000,1970,500,100,91120096,11105,2106,16406,2,2
2000,1970,500,100,96177111,11570,2106,16406,2,2
2000,1970,500,100,95261821,13139,2106,16406,2,2
2000,1980,500,100,94320820,12175,2106,16406,2,2
2000,1980,500,100,102504823,13204,2106,16406,2,2
2000,1980,500,100,94890951,11769,2106,16406,2,2
2000,1980,500,100,99912087,12096,2106,16406,2,2
2000,1980,500,100,96096366,10918,2106,16406,2,2
2000,1990,500,100,94297672,11882,2106,16406,2,2
2000,1990,500,100,95119909,10436,2106,16406,2,2
2000,1990,500,100,93333496,11382,2106,16406,2,2
2000,1990,500,100,99959253,12790,2106,16406,2,2
2000,1990,500,100,94689006,11430,2106,16406,2,2
2000,2000,500,100,100816459,11405,2106,16406,2,2
