Pallet: "pallet_staking", Extrinsic: "submit_solution_weaker", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
2000,1350,79920,7026,3,0,0,0
2000,1360,83406,6925,3,0,0,0
2000,1360,83290,7026,3,0,0,0
2000,1360,81699,6492,3,0,0,0
2000,1360,95141,7812,3,0,0,0
2000,1360,77483,7049,3,0,0,0
2000,1370,89744,8225,3,0,0,0
2000,1370,81195,7494,3,0,0,0
2000,1370,107050,13178,3,0,0,0
2000,1370,101101,8367,3,0,0,0
2000,1370,88776,16767,3,0,0,0
2000,1380,92501,7128,3,0,0,0
2000,1380,89702,8198,3,0,0,0
2000,1380,80527,6904,3,0,0,0
2000,1380,87777,8826,3,0,0,0
2000,1380,78558,7059,3,0,0,0
2000,1390,80924,6888,3,0,0,0
2000,1390,98856,7852,3,0,0,0
2000,1390,82048,7473,3,0,0,0
2000,1390,83365,8612,3,0,0,0
2000,1390,79327,7093,3,0,0,0
2000,1400,80592,6551,3,0,0,0
2000,1400,76454,6948,3,0,0,0
2000,1400,98290,7513,3,0,0,0
2000,1400,99155,7579,3,0,0,0
2000,1400,78703,6426,3,0,0,0
2000,1410,85678,19156,3,0,0,0
2000,1410,84600,6599,3,0,0,0
2000,1410,82834,7008,3,0,0,0
2000,1410,78148,7980,3,0,0,0
2000,1410,81110,6712,3,0,0,0
2000,1420,84221,6863,3,0,0,0
2000,1420,78770,6931,3,0,0,0
2000,1420,95669,8601,3,0,0,0
2000,1420,87762,8933,3,0,0,0
2000,1420,84499,8127,3,0,0,0
2000,1430,77006,7550,3,0,0,0
2000,1430,82055,7004,3,0,0,0
2000,1430,81790,8646,3,0,0,0
2000,1430,92695,8399,3,0,0,0
2000,1430,87709,7358,3,0,0,0
2000,1440,81064,16087,3,0,0,0
2000,1440,82090,7029,3,0,0,0
2000,1440,79997,15172,3,0,0,0
2000,1440,77571,6892,3,0,0,0
2000,1440,92722,7073,3,0,0,0
2000,1450,84486,7324,3,0,0,0
2000,1450,101924,6689,3,0,0,0
2000,1450,84221,6592,3,0,0,0
2000,1450,88701,7636,3,0,0,0
2000,1450,84050,6884,3,0,0,0
2000,1460,88097,7569,3,0,0,0
2000,1460,87517,6940,3,0,0,0
2000,1460,90688,7773,3,0,0,0
2000,1460,85172,7934,3,0,0,0
2000,1460,80157,6861,3,0,0,0
2000,1470,85624,7590,3,0,0,0
2000,1470,86238,6912,3,0,0,0
2000,1470,84463,6789,3,0,0,0
2000,1470,157015,23434,3,0,0,0
2000,1470,84346,6599,3,0,0,0
2000,1480,86353,18927,3,0,0,0
2000,1480,91338,7103,3,0,0,0
2000,1480,82329,6815,3,0,0,0
2000,1480,91234,8377,3,0,0,0
2000,1480,80494,6798,3,0,0,0
2000,1490,82608,6443,3,0,0,0
2000,1490,79745,6957,3,0,0,0
2000,1490,100823,7767,3,0,0,0
2000,1490,97649,13144,3,0,0,0
2000,1490,100396,7452,3,0,0,0
2000,1500,81257,7603,3,0,0,0
2000,1500,96991,17545,3,0,0,0
2000,1500,83362,7230,3,0,0,0
2000,1500,80370,7028,3,0,0,0
2000,1500,95892,7373,3,0,0,0
2000,1510,83225,20200,3,0,0,0
2000,1510,82075,6709,3,0,0,0
2000,1510,82981,16665,3,0,0,0
2000,1510,81567,7435,3,0,0,0
2000,1510,96743,9823,3,0,0,0
2000,1520,81873,15810,3,0,0,0
2000,1520,98005,7447,3,0,0,0
2000,1520,78299,6959,3,0,0,0
2000,1520,89799,7480,3,0,0,0
2000,1520,90197,8204,3,0,0,0
2000,1530,86409,7482,3,0,0,0
2000,1530,96942,12086,3,0,0,0
2000,1530,87525,7745,3,0,0,0
2000,1530,97997,7581,3,0,0,0
2000,1530,84067,6499,3,0,0,0
2000,1540,82503,6958,3,0,0,0
2000,1540,97655,6956,3,0,0,0
2000,1540,84155,6827,3,0,0,0
2000,1540,115442,7766,3,0,0,0
2000,1540,89387,7959,3,0,0,0
2000,1550,114081,17032,3,0,0,0
2000,1550,86521,7939,3,0,0,0
2000,1550,91681,7843,3,0,0,0
2000,1550,104286,31634,3,0,0,0
2000,1550,83809,6929,3,0,0,0
2000,1560,95397,7629,3,0,0,0
2000,1560,83009,7333,3,0,0,0
2000,1560,93287,7052,3,0,0,0
2000,1560,87359,8408,3,0,0,0
2000,1560,87267,8363,3,0,0,0
2000,1570,91104,8055,3,0,0,0
2000,1570,86782,8540,3,0,0,0
2000,1570,80879,7182,3,0,0,0
2000,1570,126910,10817,3,0,0,0
2000,1570,95229,17942,3,0,0,0
2000,1580,89962,7483,3,0,0,0
2000,1580,82205,7879,3,0,0,0
2000,1580,85112,7366,3,0,0,0
2000,1580,88238,7278,3,0,0,0
2000,1580,81761,6973,3,0,0,0
2000,1590,89094,7705,3,0,0,0
2000,1590,105585,7968,3,0,0,0
2000,1590,86939,7550,3,0,0,0
2000,1590,80370,23415,3,0,0,0
2000,1590,99054,6761,3,0,0,0
2000,1600,91736,21376,3,0,0,0
2000,1600,142476,8522,3,0,0,0
2000,1600,90195,6995,3,0,0,0
2000,1600,81642,7308,3,0,0,0
2000,1600,83687,7391,3,0,0,0
2000,1610,78929,8065,3,0,0,0
2000,1610,87439,9167,3,0,0,0
2000,1610,77637,7030,3,0,0,0
2000,1610,80251,6830,3,0,0,0
2000,1610,86643,7960,3,0,0,0
2000,1620,92050,8587,3,0,0,0
2000,1620,114656,10697,3,0,0,0
2000,1620,81399,7530,3,0,0,0
2000,1620,81629,17049,3,0,0,0
2000,1620,90413,8097,3,0,0,0
2000,1630,91756,6765,3,0,0,0
2000,1630,81362,7040,3,0,0,0
2000,1630,96892,6966,3,0,0,0
2000,1630,84140,7904,3,0,0,0
2000,1630,102714,7966,3,0,0,0
2000,1640,84598,7793,3,0,0,0
2000,1640,80374,6653,3,0,0,0
2000,1640,103361,7988,3,0,0,0
2000,1640,86290,7374,3,0,0,0
2000,1640,83919,7055,3,0,0,0
2000,1650,104726,10619,3,0,0,0
2000,1650,113320,16782,3,0,0,0
2000,1650,102949,6942,3,0,0,0
2000,1650,80435,6798,3,0,0,0
2000,1650,84204,6786,3,0,0,0
2000,1660,98538,16965,3,0,0,0
2000,1660,83111,15912,3,0,0,0
2000,1660,81911,7826,3,0,0,0
2000,1660,82184,7735,3,0,0,0
2000,1660,82948,7521,3,0,0,0
2000,1670,84733,19208,3,0,0,0
2000,1670,102964,6950,3,0,0,0
2000,1670,97983,6813,3,0,0,0
2000,1670,83347,7310,3,0,0,0
2000,1670,102716,9078,3,0,0,0
2000,1680,94135,11337,3,0,0,0
2000,1680,82854,6932,3,0,0,0
2000,1680,76010,6662,3,0,0,0
2000,1680,104107,9953,3,0,0,0
2000,1680,93349,17318,3,0,0,0
2000,1690,89009,8119,3,0,0,0
2000,1690,84042,7741,3,0,0,0
2000,1690,94094,6839,3,0,0,0
2000,1690,77676,6444,3,0,0,0
2000,1690,81066,7803,3,0,0,0
2000,1700,82875,20929,3,0,0,0
2000,1700,83491,6800,3,0,0,0
2000,1700,80261,7941,3,0,0,0
2000,1700,80465,7143,3,0,0,0
2000,1700,84104,7714,3,0,0,0
2000,1710,82155,7424,3,0,0,0
2000,1710,102496,11639,3,0,0,0
2000,1710,83971,14515,3,0,0,0
2000,1710,89949,7048,3,0,0,0
2000,1710,82885,7101,3,0,0,0
2000,1720,91481,8261,3,0,0,0
2000,1720,85195,6956,3,0,0,0
2000,1720,80419,8262,3,0,0,0
2000,1720,86474,8542,3,0,0,0
2000,1720,104866,10873,3,0,0,0
2000,1730,86182,17438,3,0,0,0
2000,1730,80633,7051,3,0,0,0
2000,1730,86530,7498,3,0,0,0
2000,1730,109146,7778,3,0,0,0
2000,1730,89630,9212,3,0,0,0
2000,1740,80985,7485,3,0,0,0
2000,1740,103074,18890,3,0,0,0
2000,1740,98862,6565,3,0,0,0
2000,1740,128215,7616,3,0,0,0
2000,1740,79924,7044,3,0,0,0
2000,1750,93516,8007,3,0,0,0
2000,1750,82007,6797,3,0,0,0
2000,1750,95640,7011,3,0,0,0
2000,1750,108412,10078,3,0,0,0
2000,1750,94756,19438,3,0,0,0
2000,1760,110542,8363,3,0,0,0
2000,1760,729895,12104,3,0,0,0
2000,1760,96638,8667,3,0,0,0
2000,1760,86093,7555,3,0,0,0
2000,1760,81339,7290,3,0,0,0
2000,1770,88288,7575,3,0,0,0
2000,1770,83720,7227,3,0,0,0
2000,1770,92707,7174,3,0,0,0
2000,1770,125086,11211,3,0,0,0
2000,1770,83144,15520,3,0,0,0
2000,1780,91082,7041,3,0,0,0
2000,1780,87093,7701,3,0,0,0
2000,1780,88093,8157,3,0,0,0
2000,1780,81324,7336,3,0,0,0
2000,1780,93768,7118,3,0,0,0
2000,1790,108618,8056,3,0,0,0
2000,1790,86580,8008,3,0,0,0
2000,1790,84311,7600,3,0,0,0
2000,1790,107606,7194,3,0,0,0
2000,1790,85919,8163,3,0,0,0
2000,1800,146014,24743,3,0,0,0
2000,1800,90786,8103,3,0,0,0
2000,1800,89394,14272,3,0,0,0
2000,1800,81739,7450,3,0,0,0
2000,1800,103142,8092,3,0,0,0
2000,1810,86435,7830,3,0,0,0
2000,1810,88551,7834,3,0,0,0
2000,1810,102622,12134,3,0,0,0
2000,1810,79751,7690,3,0,0,0
2000,1810,80328,7032,3,0,0,0
2000,1820,93239,8239,3,0,0,0
2000,1820,88296,7721,3,0,0,0
2000,1820,81084,7192,3,0,0,0
2000,1820,122646,10030,3,0,0,0
2000,1820,86114,15797,3,0,0,0
2000,1830,99704,7776,3,0,0,0
2000,1830,93835,18204,3,0,0,0
2000,1830,88313,7664,3,0,0,0
2000,1830,82105,6861,3,0,0,0
2000,1830,85223,6887,3,0,0,0
2000,1840,83274,7343,3,0,0,0
2000,1840,100414,17799,3,0,0,0
2000,1840,89529,7711,3,0,0,0
2000,1840,93086,8302,3,0,0,0
2000,1840,88698,7932,3,0,0,0
2000,1850,86438,20184,3,0,0,0
2000,1850,98014,9388,3,0,0,0
2000,1850,84027,7298,3,0,0,0
2000,1850,82159,6960,3,0,0,0
2000,1850,100361,7007,3,0,0,0
2000,1860,81485,6861,3,0,0,0
2000,1860,88845,7095,3,0,0,0
2000,1860,85850,7713,3,0,0,0
2000,1860,111278,11203,3,0,0,0
2000,1860,91891,15074,3,0,0,0
2000,1870,93930,8001,3,0,0,0
2000,1870,128346,9458,3,0,0,0
2000,1870,80961,6930,3,0,0,0
2000,1870,81560,7641,3,0,0,0
2000,1870,78063,6817,3,0,0,0
2000,1880,109026,18974,3,0,0,0
2000,1880,83551,7050,3,0,0,0
2000,1880,80167,6740,3,0,0,0
2000,1880,85384,8085,3,0,0,0
2000,1880,84713,8079,3,0,0,0
2000,1890,106642,19606,3,0,0,0
2000,1890,92122,7169,3,0,0,0
2000,1890,86926,7436,3,0,0,0
2000,1890,88691,6865,3,0,0,0
2000,1890,104964,9849,3,0,0,0
2000,1900,87313,15200,3,0,0,0
2000,1900,117352,6960,3,0,0,0
2000,1900,80881,7029,3,0,0,0
2000,1900,83810,6887,3,0,0,0
2000,1900,106204,7919,3,0,0,0
2000,1910,82098,7637,3,0,0,0
2000,1910,91210,7695,3,0,0,0
2000,1910,121233,10138,3,0,0,0
2000,1910,88555,8716,3,0,0,0
2000,1910,93478,16375,3,0,0,0
2000,1920,100442,7384,3,0,0,0
2000,1920,82148,7075,3,0,0,0
2000,1920,81286,16265,3,0,0,0
2000,1920,86313,16822,3,0,0,0
2000,1920,87340,8464,3,0,0,0
2000,1930,82321,6907,3,0,0,0
2000,1930,110288,11149,3,0,0,0
2000,1930,86666,8164,3,0,0,0
2000,1930,89070,15814,3,0,0,0
2000,1930,115418,12175,3,0,0,0
2000,1940,87427,7645,3,0,0,0
2000,1940,96343,7437,3,0,0,0
2000,1940,88198,7864,3,0,0,0
2000,1940,81314,7116,3,0,0,0
2000,1940,79193,11119,3,0,0,0
2000,1950,81332,7695,3,0,0,0
2000,1950,81435,6777,3,0,0,0
2000,1950,87226,17268,3,0,0,0
2000,1950,108178,11034,3,0,0,0
2000,1950,97258,17827,3,0,0,0
2000,1960,105804,6947,3,0,0,0
2000,1960,81540,7558,3,0,0,0
2000,1960,100302,7090,3,0,0,0
2000,1960,120614,7565,3,0,0,0
2000,1960,84731,7571,3,0,0,0
2000,1970,97456,19170,3,0,0,0
2000,1970,100150,7478,3,0,0,0
2000,1970,89036,7574,3,0,0,0
2000,1970,89472,7963,3,0,0,0
2000,1970,82651,6780,3,0,0,0
2000,1980,113328,7202,3,0,0,0
2000,1980,88741,7676,3,0,0,0
2000,1980,92369,7917,3,0,0,0
2000,1980,97690,8164,3,0,0,0
2000,1980,107691,9912,3,0,0,0
2000,1990,93304,17147,3,0,0,0
2000,1990,79898,7185,3,0,0,0
2000,1990,88758,7724,3,0,0,0
2000,1990,82476,7442,3,0,0,0
2000,1990,86248,7805,3,0,0,0
2000,2000,105175,12125,3,0,0,0
2000,2000,92919,27398,3,0,0,0
2000,2000,88628,8176,3,0,0,0
2000,2000,90105,7558,3,0,0,0
2000,2000,89446,7801,3,0,0,0

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    70.63
    + v    0.008
    + n    0.001
              µs

Reads = 3 + (0 * v) + (0 * n)
Writes = 0 + (0 * v) + (0 * n)
Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    v     n   mean µs  sigma µs       %
 1000  2000     90.11     3.063    3.3%
 1010  2000     85.57     8.254    9.6%
 1020  2000     78.21     1.701    2.1%
 1030  2000     95.49     7.811    8.1%
 1040  2000     78.43     1.233    1.5%
 1050  2000     77.16     1.804    2.3%
 1060  2000     79.98     0.423    0.5%
 1070  2000     81.33     3.174    3.9%
 1080  2000     82.38     3.914    4.7%
 1090  2000     79.41     2.245    2.8%
 1100  2000     79.37       1.4    1.7%
 1110  2000     81.99     2.041    2.4%
 1120  2000     82.97     4.603    5.5%
 1130  2000     78.81     0.697    0.8%
 1140  2000     87.55     4.448    5.0%
 1150  2000     87.03     3.616    4.1%
 1160  2000      80.1     2.756    3.4%
 1170  2000     91.73     5.067    5.5%
 1180  2000     79.93     1.257    1.5%
 1190  2000     88.72     5.424    6.1%
 1200  2000      82.4     2.442    2.9%
 1210  2000     82.85     3.677    4.4%
 1220  2000     81.09     0.787    0.9%
 1230  2000     86.47     3.871    4.4%
 1240  2000     83.91      4.57    5.4%
 1250  2000     91.08     7.737    8.4%
 1260  2000     83.75     2.772    3.3%
 1270  2000     86.64     2.268    2.6%
 1280  2000     86.04     4.597    5.3%
 1290  2000     94.44     2.655    2.8%
 1300  2000     83.63     3.985    4.7%
 1310  2000     87.68     0.725    0.8%
 1320  2000     79.38     1.795    2.2%
 1330  2000     83.12     3.621    4.3%
 1340  2000     96.73      11.1   11.4%
 1350  2000     78.31     2.982    3.8%
 1360  2000     90.71      8.22    9.0%
 1370  2000     80.56     1.732    2.1%
 1380  2000     85.92     5.098    5.9%
 1390  2000     92.05     4.702    5.1%
 1400  2000     83.18     5.643    6.7%
 1410  2000     87.54     5.542    6.3%
 1420  2000     81.01     0.738    0.9%
 1430  2000     86.79     4.494    5.1%
 1440  2000      83.1     1.154    1.3%
 1450  2000     86.06     2.174    2.5%
 1460  2000     88.16      5.39    6.1%
 1470  2000     84.33     5.131    6.0%
 1480  2000     85.97     2.856    3.3%
 1490  2000     89.06      4.08    4.5%
 1500  2000     84.08     4.951    5.8%
 1510  2000     86.06     3.111    3.6%
 1520  2000     84.64     3.078    3.6%
 1530  2000     87.71     1.259    1.4%
 1540  2000     88.12      4.42    5.0%
 1550  2000      83.3     1.139    1.3%
 1560  2000     90.67     6.998    7.7%
 1570  2000     82.39     0.341    0.4%
 1580  2000     89.66     8.905    9.9%
 1590  2000     83.15     1.549    1.8%
 1600  2000     100.1     8.539    8.5%
 1610  2000     81.21      0.57    0.7%
 1620  2000     84.02     1.716    2.0%
 1630  2000     87.98     6.861    7.7%
 1640  2000     86.71     3.437    3.9%
 1650  2000     84.13     3.653    4.3%
 1660  2000     93.69     3.955    4.2%
 1670  2000     84.66     1.288    1.5%
 1680  2000     90.09     3.786    4.2%
 1690  2000     85.49     4.707    5.5%
 1700  2000     87.08     6.171    7.0%
 1710  2000     93.62      10.8   11.5%
 1720  2000     97.58     4.237    4.3%
 1730  2000     97.56     4.258    4.3%
 1740  2000     100.7     4.681    4.6%
 1750  2000     86.41     2.998    3.4%
 1760  2000     90.13     6.257    6.9%
 1770  2000      89.9     7.598    8.4%
 1780  2000     89.17     6.019    6.7%
 1790  2000     95.27     9.807   10.2%
 1800  2000     84.78     1.279    1.5%
 1810  2000     92.83     4.329    4.6%
 1820  2000     85.39     2.251    2.6%
 1830  2000      88.9      4.24    4.7%
 1840  2000     93.63     1.672    1.7%
 1850  2000     91.53     9.661   10.5%
 1860  2000     87.41     3.675    4.2%
 1870  2000     97.87     3.246    3.3%
 1880  2000     91.82     2.468    2.6%
 1890  2000     88.13     2.038    2.3%
 1900  2000     81.73     0.539    0.6%
 1910  2000     91.72      2.43    2.6%
 1920  2000     89.27     2.097    2.3%
 1930  2000     85.75     2.543    2.9%
 1940  2000     92.94     4.408    4.7%
 1950  2000     95.44     4.729    4.9%
 1960  2000     92.62     9.946   10.7%
 1970  2000     86.22     2.174    2.5%
 1980  2000     90.23     9.835   10.8%
 1990  2000     93.88     8.733    9.3%
 2000  1000     82.98     1.187    1.4%
 2000  1010      93.5     5.779    6.1%
 2000  1020     87.01     0.253    0.2%
 2000  1030     139.4     7.186    5.1%
 2000  1040     130.4     15.45   11.8%
 2000  1050     159.3     24.82   15.5%
 2000  1060     86.11     4.364    5.0%
 2000  1070     87.42     4.969    5.6%
 2000  1080     86.14     3.956    4.5%
 2000  1090     83.43     2.211    2.6%
 2000  1100     88.11     6.823    7.7%
 2000  1110        88     2.793    3.1%
 2000  1120     86.24     8.472    9.8%
 2000  1130     88.15     7.394    8.3%
 2000  1140     92.67     5.648    6.0%
 2000  1150     91.92     4.512    4.9%
 2000  1160     84.86     3.025    3.5%
 2000  1170     338.6     3.366    0.9%
 2000  1180     280.3     18.22    6.5%
 2000  1190     274.3     14.79    5.3%
 2000  1200     83.62      2.47    2.9%
 2000  1210     86.55     11.27   13.0%
 2000  1220     83.87     1.647    1.9%
 2000  1230     84.54     3.496    4.1%
 2000  1240     86.83     2.691    3.0%
 2000  1250     88.61     8.331    9.4%
 2000  1260      94.7      5.46    5.7%
 2000  1270     81.28     0.542    0.6%
 2000  1280     84.92     2.529    2.9%
 2000  1290     86.05     1.829    2.1%
 2000  1300     90.47     9.086   10.0%
 2000  1310     81.39     0.828    1.0%
 2000  1320     88.23     3.166    3.5%
 2000  1330     89.39     2.197    2.4%
 2000  1340     91.27     2.701    2.9%
 2000  1350     89.57     8.079    9.0%
 2000  1360     82.79     0.778    0.9%
 2000  1370      93.2     5.595    6.0%
 2000  1380        86      3.95    4.5%
 2000  1390     82.11     0.997    1.2%
 2000  1400     85.86     8.821   10.2%
 2000  1410     82.84     1.424    1.7%
 2000  1420     85.49     1.607    1.8%
 2000  1430     83.85     2.729    3.2%
 2000  1440     81.05     0.854    1.0%
 2000  1450      85.8     2.052    2.3%
 2000  1460     86.92     1.264    1.4%
 2000  1470     85.44     0.736    0.8%
 2000  1480     86.63     3.641    4.2%
 2000  1490     93.55     7.818    8.3%
 2000  1500     86.83      6.46    7.4%
 2000  1510     82.76     0.494    0.5%
 2000  1520     87.28     3.833    4.3%
 2000  1530     90.29     4.724    5.2%
 2000  1540     90.39     5.557    6.1%
 2000  1550     94.16     7.461    7.9%
 2000  1560      89.3     2.816    3.1%
 2000  1570     91.03     3.448    3.7%
 2000  1580     85.18     2.463    2.8%
 2000  1590     91.69     5.276    5.7%
 2000  1600     88.53     3.488    3.9%
 2000  1610     81.94     3.368    4.1%
 2000  1620     88.03     4.575    5.1%
 2000  1630     90.92     5.238    5.7%
 2000  1640     84.93     0.996    1.1%
 2000  1650     97.29     9.283    9.5%
 2000  1660     82.74     0.404    0.4%
 2000  1670     95.14     7.611    7.9%
 2000  1680     90.11     5.142    5.7%
 2000  1690      84.7     3.276    3.8%
 2000  1700     82.27     1.305    1.5%
 2000  1710      85.6     3.105    3.6%
 2000  1720     87.71     2.712    3.0%
 2000  1730     87.44     1.549    1.7%
 2000  1740      94.3     9.575   10.1%
 2000  1750     94.63     0.871    0.9%
 2000  1760     97.75     10.01   10.2%
 2000  1770     88.23     3.669    4.1%
 2000  1780     88.75     1.694    1.9%
 2000  1790     93.36     10.07   10.7%
 2000  1800     94.44     6.178    6.5%
 2000  1810      85.1     3.486    4.0%
 2000  1820     89.21      2.98    3.3%
 2000  1830     89.12     3.562    3.9%
 2000  1840     90.43     1.903    2.1%
 2000  1850     89.49     6.105    6.8%
 2000  1860     88.86     2.466    2.7%
 2000  1870     85.48     5.977    6.9%
 2000  1880     84.54     0.757    0.8%
 2000  1890     95.25     7.003    7.3%
 2000  1900     92.44     9.835   10.6%
 2000  1910     91.08     2.011    2.2%
 2000  1920     85.26     2.244    2.6%
 2000  1930     95.34     10.61   11.1%
 2000  1940     85.64     3.079    3.5%
 2000  1950     88.63     6.536    7.3%
 2000  1960     96.94     8.924    9.2%
 2000  1970     91.98      3.87    4.2%
 2000  1980     99.25     6.351    6.3%
 2000  1990     85.82     2.581    3.0%
 2000  2000     89.77     1.512    1.6%

Quality and confidence:
param     error
v         0.004
n         0.004

Model:
Time ~=    124.7
    + v    0.002
    + n        0
              µs

Reads = 3 + (0 * v) + (0 * n)
Writes = 0 + (0 * v) + (0 * n)
